source,target,weight,layer
80,15,2,293
80,65,48,293
80,93,1,293
80,126,6,293
80,57,2,294
80,91,430,294
80,15,44,295
80,43,1132,295
80,44,259,295
80,57,241,295
80,93,47,295
80,96,3,295
80,104,8,295
80,111,2,295
80,129,3,295
80,132,3,295
80,1,17,296
80,93,1,297
80,102,12,297
80,5,1,299
80,15,169,302
80,26,118,302
80,34,78,302
80,52,53,302
80,54,4,302
80,57,194,302
80,65,5,302
80,93,46,302
80,96,151,302
80,102,8,302
80,126,61,302
80,129,1,302
80,135,17,302
80,15,24,303
80,44,25,303
80,126,56,305
80,15,11,307
80,57,45,307
80,15,1,309
80,44,8,309
80,57,17,309
80,93,1,309
80,102,67,309
80,127,82,309
80,44,183,310
80,54,52,310
80,57,16,310
80,119,23,310
80,15,7,312
80,26,30,312
80,57,1,312
80,71,14,312
80,96,8,312
80,135,1,312
80,3,433,313
80,5,63,313
80,13,8,313
80,21,85,313
80,26,12204,313
80,31,174,313
80,34,4375,313
80,41,4,313
80,43,1074,313
80,44,200,313
80,50,12,313
80,59,29,313
80,76,1,313
80,79,865,313
80,85,10,313
80,89,1,313
80,101,115,313
80,116,2,313
80,3,5,315
80,15,1,317
80,57,308,317
80,102,1,317
80,13,2,318
80,93,5,324
80,102,1,324
80,57,1,325
80,54,12,327
80,4,3,328
80,54,14,328
80,93,2,328
80,13,26,330
80,126,3,330
80,3,17,332
80,13,12,332
80,26,12,332
80,31,3,332
80,34,364,332
80,43,1038,332
80,44,3,332
80,57,8,332
80,79,2,332
80,126,4,332
80,111,1,333
80,93,1,334
80,102,6,336
80,14,26,337
80,44,19055,337
80,79,26,337
80,172,32,337
80,4,461,338
80,44,3,340
80,101,1,343
80,54,113,345
80,26,24,351
80,50,904,351
80,78,8,351
80,167,474,351
80,13,461,353
80,44,10,353
80,57,122,353
80,126,2,353
80,21,24,362
81,1,124,1
81,2,8,1
81,3,279,1
81,4,1,1
81,5,1011,1
81,6,65,1
81,7,44,1
81,8,11,1
81,12,40,1
81,13,2704,1
81,14,465,1
81,20,210,1
81,21,2019,1
81,26,3,1
81,29,1,1
81,33,1,1
81,34,23326,1
81,35,98,1
81,36,3507,1
81,38,34,1
81,43,459,1
81,44,2300,1
81,47,5,1
81,52,1334,1
81,53,3,1
81,56,2,1
81,58,3,1
81,61,15,1
81,67,2,1
81,69,155,1
81,72,1,1
81,73,1095,1
81,77,419,1
81,79,35,1
81,95,38,1
81,97,54,1
81,104,47,1
81,108,10,1
81,112,5,1
81,118,13,1
81,139,10,1
81,145,44,1
81,147,24,1
81,181,25,1
81,186,8,1
81,211,15,1
81,13,575,2
81,34,3733,2
81,36,1,2
81,43,26,2
81,52,108,2
81,73,12,2
81,186,2,2
81,1,211,3
81,2,9,3
81,3,4676,3
81,4,358,3
81,5,508,3
81,6,174,3
81,7,138,3
81,8,16,3
81,9,1,3
81,10,1844,3
81,12,820,3
81,13,9027,3
81,14,8575,3
81,16,22,3
81,17,51,3
81,20,61,3
81,21,861,3
81,22,95,3
81,24,409,3
81,25,115,3
81,26,1452,3
81,29,1703,3
81,30,2,3
81,31,455,3
81,33,7,3
81,34,35903,3
81,35,3862,3
81,36,856,3
81,38,4,3
81,41,5,3
81,43,34168,3
81,44,494,3
81,50,3,3
81,51,86,3
81,52,4628,3
81,58,1589,3
81,59,56,3
81,61,66,3
81,62,108,3
81,67,688,3
81,68,698,3
81,69,45,3
81,70,34,3
81,72,16,3
81,73,645,3
81,74,53,3
81,77,1222,3
81,79,561,3
81,83,20,3
81,85,51,3
81,86,185,3
81,87,19,3
81,90,9,3
81,91,12,3
81,93,1,3
81,96,78,3
81,97,1,3
81,101,229,3
81,103,53,3
81,108,217,3
81,114,20,3
81,116,1,3
81,120,7,3
81,132,48,3
81,133,11,3
81,139,19,3
81,145,8,3
81,149,112,3
81,155,27,3
81,157,58,3
81,181,4,3
81,186,625,3
81,192,1,3
81,1,43,4
81,2,880,4
81,3,96,4
81,4,302,4
81,5,970,4
81,6,56,4
81,10,218,4
81,12,13,4
81,13,3577,4
81,14,501,4
81,20,13,4
81,21,1051,4
81,26,252,4
81,29,3,4
81,34,6432,4
81,35,16,4
81,36,1271,4
81,43,202,4
81,44,2763,4
81,52,456,4
81,62,17,4
81,68,64,4
81,73,903,4
81,86,8,4
81,93,2629,4
81,108,28,4
81,139,56,4
81,2,1408,5
81,3,1985,5
81,10,502,5
81,12,8430,5
81,13,12687,5
81,14,4955,5
81,21,77618,5
81,26,151,5
81,34,291670,5
81,35,8,5
81,36,2,5
81,43,3599,5
81,62,652,5
81,66,141,5
81,67,5574,5
81,72,219,5
81,73,245,5
81,75,14,5
81,108,11,5
81,112,201,5
81,133,9,5
81,147,151,5
81,149,369,5
81,157,674,5
81,14,170,6
81,21,203,6
81,34,60,6
81,36,6,6
81,43,147,6
81,79,2,6
81,167,5484,6
81,10,76,7
81,13,2768,7
81,14,3795,7
81,20,113,7
81,21,495,7
81,26,2628,7
81,29,238,7
81,34,5382,7
81,43,172,7
81,52,186,7
81,73,5,7
81,90,113,7
81,13,2,8
81,21,15594,8
81,34,7908,8
81,43,22,8
81,73,113,8
81,13,5,9
81,34,21389,9
81,52,217,9
81,4,42,10
81,13,45,10
81,14,1,10
81,44,17,10
81,52,1,10
81,73,3,10
81,3,290,11
81,21,8,11
81,34,16666,11
81,3,3,12
81,5,1,12
81,13,330,12
81,14,19,12
81,21,1011,12
81,26,1,12
81,34,3775,12
81,36,212,12
81,43,62,12
81,44,14,12
81,47,1,12
81,52,1157,12
81,59,142,12
81,73,13,12
81,108,1,12
81,13,91,13
81,34,7125,13
81,43,1510,13
81,52,638,13
81,192,1,13
81,3,83,14
81,4,770,14
81,5,155,14
81,6,81,14
81,7,17,14
81,8,64,14
81,10,53,14
81,13,676,14
81,14,49,14
81,16,3,14
81,21,475,14
81,22,30,14
81,24,355,14
81,26,146,14
81,30,22,14
81,34,13208,14
81,36,98,14
81,41,84,14
81,43,953,14
81,44,198,14
81,47,5,14
81,51,49,14
81,52,587,14
81,59,3,14
81,62,27,14
81,67,696,14
81,68,51,14
81,72,56,14
81,73,59,14
81,77,16,14
81,86,65,14
81,90,3,14
81,93,131,14
81,101,2,14
81,108,544,14
81,111,9,14
81,112,1,14
81,133,10,14
81,145,33,14
81,3,27,15
81,13,40,15
81,14,4,15
81,26,3,15
81,29,2,15
81,34,4610,15
81,36,26,15
81,43,119,15
81,44,45,15
81,52,426,15
81,73,71,15
81,77,13,15
81,13,5,16
81,43,1,16
81,52,6,16
81,3,2,17
81,4,16,17
81,13,22,17
81,14,18,17
81,34,38,17
81,36,30,17
81,43,6,17
81,44,57,17
81,52,1277,17
81,73,3,17
81,77,15,17
81,79,8,17
81,13,7,18
81,14,1,18
81,34,5,18
81,36,3,18
81,43,173,18
81,52,16,18
81,3,55,19
81,4,157,19
81,6,55,19
81,10,71,19
81,13,2194,19
81,14,62,19
81,21,945,19
81,29,205,19
81,34,5479,19
81,35,19,19
81,36,248,19
81,43,10,19
81,52,55,19
81,68,1,19
81,73,117,19
81,108,19,19
81,139,55,19
81,1,724,20
81,3,932,20
81,4,82,20
81,5,325,20
81,6,301,20
81,8,220,20
81,13,21099,20
81,14,2288,20
81,21,177,20
81,22,210,20
81,26,75,20
81,33,18,20
81,34,6108,20
81,36,14742,20
81,43,4365,20
81,44,1579,20
81,47,38,20
81,52,10186,20
81,57,1,20
81,61,46,20
81,68,2,20
81,69,15,20
81,73,5689,20
81,75,882,20
81,76,14,20
81,79,6,20
81,97,2,20
81,108,49,20
81,124,1,20
81,139,81,20
81,149,3,20
81,181,38,20
81,211,3,20
81,6,25,21
81,36,40,21
81,43,9,21
81,52,63,21
81,68,1,21
81,139,25,21
81,13,21,22
81,14,2,22
81,34,141,22
81,36,11,22
81,43,33,22
81,44,16,22
81,52,33,22
81,3,1,23
81,13,19,23
81,14,1,23
81,36,6,23
81,43,22,23
81,52,11,23
81,73,1,23
81,77,17,23
81,108,1,23
81,157,2,23
81,1,84,24
81,2,363,24
81,3,4790,24
81,4,2346,24
81,5,320,24
81,6,78,24
81,7,29,24
81,8,32,24
81,10,27687,24
81,13,22442,24
81,14,3934,24
81,18,502,24
81,21,8909,24
81,22,1967,24
81,24,17,24
81,25,7,24
81,26,13875,24
81,28,3,24
81,29,435,24
81,30,1,24
81,31,45,24
81,34,29970,24
81,36,55,24
81,41,15,24
81,43,6096,24
81,44,1422,24
81,48,165,24
81,50,6,24
81,52,19,24
81,54,5,24
81,56,1,24
81,59,18,24
81,62,25,24
81,65,21,24
81,66,10,24
81,67,59,24
81,68,2,24
81,70,11,24
81,73,43,24
81,75,10,24
81,76,41,24
81,77,666,24
81,79,268,24
81,83,30,24
81,85,5,24
81,91,4,24
81,93,16,24
81,101,1,24
81,103,8,24
81,104,94,24
81,108,2,24
81,116,5,24
81,127,2,24
81,139,17,24
81,149,46,24
81,6,506,25
81,9,506,25
81,87,21,25
81,3,6,26
81,4,1,26
81,6,1,26
81,13,35,26
81,14,3,26
81,22,3,26
81,34,2,26
81,36,13,26
81,43,7,26
81,52,11,26
81,73,20,26
81,108,1,26
81,115,1,26
81,139,1,26
81,1,7,27
81,3,3,27
81,5,61,27
81,13,373,27
81,14,19,27
81,24,1,27
81,34,152,27
81,36,151,27
81,41,735,27
81,44,56,27
81,52,23,27
81,58,19,27
81,67,9,27
81,73,42,27
81,82,159,27
81,120,18,27
81,133,38,27
81,157,17,27
81,3,34,28
81,13,113,28
81,21,164,28
81,34,7085,28
81,36,45,28
81,51,266,28
81,52,1738,28
81,61,3799,28
81,67,1330,28
81,86,5,28
81,120,13,28
81,1,7,29
81,2,121,29
81,3,655,29
81,4,1,29
81,5,121,29
81,6,11,29
81,9,8,29
81,10,10,29
81,13,29849,29
81,14,451,29
81,20,3,29
81,21,710,29
81,22,43,29
81,26,11,29
81,29,1,29
81,31,4,29
81,34,17855,29
81,35,21,29
81,36,842,29
81,43,989,29
81,44,138,29
81,52,113,29
81,65,21,29
81,67,37,29
81,68,41,29
81,73,123,29
81,77,69,29
81,87,58,29
81,108,18,29
81,139,3,29
81,155,1,29
81,157,3,29
81,1,22,30
81,2,27,30
81,3,1125,30
81,4,296,30
81,5,459,30
81,6,316,30
81,8,82,30
81,13,2663,30
81,14,12542,30
81,20,665,30
81,21,572,30
81,22,3,30
81,26,781,30
81,30,63,30
81,33,29,30
81,34,13504,30
81,35,11,30
81,36,935,30
81,38,25,30
81,43,171,30
81,44,1616,30
81,50,1,30
81,52,441,30
81,53,5,30
81,57,3,30
81,62,1050,30
81,73,807,30
81,75,7,30
81,79,31,30
81,83,55,30
81,93,2,30
81,95,18,30
81,97,2,30
81,101,1,30
81,102,1,30
81,104,1,30
81,108,88,30
81,118,13,30
81,120,94,30
81,124,83,30
81,133,9,30
81,139,234,30
81,145,6,30
81,157,19,30
81,181,1,30
81,186,1,30
81,211,3,30
81,3,73,31
81,4,33,31
81,5,316,31
81,6,11,31
81,9,4,31
81,10,271,31
81,13,8269,31
81,14,797,31
81,21,201,31
81,22,33,31
81,26,174,31
81,28,8,31
81,29,1857,31
81,34,17707,31
81,35,8,31
81,36,48,31
81,43,282,31
81,44,515,31
81,52,39,31
81,62,17,31
81,68,12,31
81,69,81,31
81,73,153,31
81,75,19,31
81,77,20,31
81,79,1,31
81,83,14,31
81,86,55,31
81,93,6,31
81,108,20,31
81,115,6,31
81,133,2,31
81,139,7,31
81,147,3,31
81,192,1,31
81,2,14,32
81,3,15761,32
81,6,3,32
81,10,39,32
81,13,24873,32
81,14,2376,32
81,21,106,32
81,26,7738,32
81,34,12304,32
81,36,5,32
81,39,873,32
81,43,2,32
81,44,56,32
81,52,86,32
81,68,509,32
81,73,55,32
81,77,902,32
81,88,263,32
81,139,3,32
81,186,135,32
81,2,26,33
81,3,1,33
81,4,7,33
81,5,160,33
81,6,13,33
81,12,21,33
81,13,1878,33
81,14,25,33
81,29,8,33
81,34,10380,33
81,36,11,33
81,43,81,33
81,44,91,33
81,50,15,33
81,52,777,33
81,73,35,33
81,77,82,33
81,139,13,33
81,157,7,33
81,186,3,33
81,192,1,33
81,3,4,34
81,21,2,34
81,29,66,34
81,34,134,34
81,52,1,34
81,58,16,34
81,73,1,34
81,101,10,34
81,108,1,34
81,13,137,35
81,14,22,35
81,24,4,35
81,26,45,35
81,34,600,35
81,36,7,35
81,52,943,35
81,67,60,35
81,73,3,35
81,192,1,35
81,3,72,36
81,5,47,36
81,6,12,36
81,8,12,36
81,13,215,36
81,14,4,36
81,17,1,36
81,24,3,36
81,26,4240,36
81,32,245,36
81,34,5716,36
81,35,154,36
81,36,42,36
81,39,78,36
81,43,356,36
81,44,363,36
81,52,954,36
81,58,2,36
81,68,402,36
81,73,2,36
81,77,1,36
81,79,54,36
81,108,7,36
81,145,14,36
81,157,10,36
81,1,19,37
81,3,245,37
81,4,165,37
81,5,1089,37
81,6,49,37
81,7,11,37
81,8,7,37
81,13,1398,37
81,14,3657,37
81,20,9,37
81,21,315,37
81,26,7,37
81,29,225,37
81,31,348,37
81,34,24427,37
81,36,957,37
81,39,56,37
81,41,613,37
81,43,401,37
81,44,819,37
81,47,65,37
81,51,246,37
81,52,168,37
81,58,1,37
81,59,15,37
81,62,58,37
81,67,4076,37
81,68,5,37
81,72,59,37
81,73,1215,37
81,75,1,37
81,77,282,37
81,82,11,37
81,83,29,37
81,89,19,37
81,93,1,37
81,108,213,37
81,116,11,37
81,139,31,37
81,157,3,37
81,186,1,37
81,5,78,38
81,13,175,38
81,34,481,38
81,36,12,38
81,43,111,38
81,44,18,38
81,52,236,38
81,73,29,38
81,34,606,39
81,52,38,39
81,73,7,39
81,5,1,40
81,6,12,40
81,13,2,40
81,14,104,40
81,20,771,40
81,22,47,40
81,29,231,40
81,34,512,40
81,36,1,40
81,43,2,40
81,44,13,40
81,52,31,40
81,73,16,40
81,139,12,40
81,20,626,41
81,34,1263,41
81,43,2033,41
81,52,63,41
81,13,7,42
81,52,5,42
81,13,3,43
81,14,3,43
81,29,7,43
81,34,523,43
81,43,1,43
81,52,54,43
81,13,3,44
81,34,37,44
81,52,2,44
81,13,3,45
81,34,1,45
81,44,8,45
81,67,2,45
81,13,21,46
81,14,4,46
81,43,27,46
81,51,71,46
81,73,36,46
81,3,44,47
81,13,1007,47
81,14,2,47
81,34,42,47
81,43,48,47
81,52,69,47
81,73,22,47
81,212,2,47
81,3,102,48
81,14,14,48
81,26,185,48
81,36,2,48
81,62,58,48
81,13,12,49
81,14,1,49
81,34,262,49
81,36,4,49
81,43,166,49
81,52,4,49
81,73,15,49
81,34,4,50
81,52,9,50
81,77,12,50
81,3,171,51
81,4,722,51
81,5,1,51
81,13,7,51
81,14,96,51
81,21,73,51
81,34,985,51
81,36,3,51
81,52,23,51
81,93,1,51
81,13,124,52
81,34,180,52
81,36,42,52
81,43,9,52
81,52,4,52
81,73,1,52
81,34,29,53
81,52,1,53
81,4,344,54
81,13,1045,54
81,20,320,54
81,26,709,54
81,34,4956,54
81,36,6,54
81,43,5017,54
81,52,1970,54
81,73,156,54
81,13,145,55
81,34,89,55
81,52,3,55
81,73,1,55
81,13,1,56
81,34,239,56
81,52,2,56
81,34,5518,57
81,43,2174,57
81,52,1,57
81,34,120,59
81,34,1144,60
81,52,80,60
81,3,4,61
81,10,36,61
81,13,909,61
81,14,1174,61
81,20,110,61
81,21,337,61
81,26,3269,61
81,31,24,61
81,34,1673,61
81,35,272,61
81,36,111,61
81,41,56,61
81,43,2021,61
81,52,52,61
81,62,8,61
81,73,169,61
81,79,1902,61
81,116,1,61
81,34,4774,62
81,52,7,62
81,3,67,63
81,13,1085,63
81,14,1805,63
81,26,34,63
81,29,129,63
81,34,714,63
81,43,412,63
81,52,392,63
81,73,28,63
81,79,253,63
81,120,71,63
81,3,1352,64
81,13,89,64
81,14,121,64
81,21,48,64
81,29,49,64
81,34,326,64
81,52,47,64
81,73,26,64
81,4,11,65
81,13,2,65
81,34,2298,65
81,36,8,65
81,52,17,65
81,73,1,65
81,3,10,66
81,4,6462,66
81,5,241,66
81,6,1,66
81,13,2107,66
81,14,64,66
81,21,2867,66
81,34,3607,66
81,36,142,66
81,43,481,66
81,44,519,66
81,52,9,66
81,53,1,66
81,68,17,66
81,73,270,66
81,108,4,66
81,139,1,66
81,3,14,67
81,13,115,67
81,14,4,67
81,32,129,67
81,34,2424,67
81,36,34,67
81,43,5,67
81,52,93,67
81,73,3,67
81,5,34,68
81,13,190,68
81,29,20,68
81,31,4,68
81,34,639,68
81,36,2,68
81,43,7,68
81,52,88,68
81,72,1,68
81,73,21,68
81,89,1,68
81,13,13,69
81,43,1,69
81,52,56,69
81,13,1,70
81,36,1,70
81,43,1,70
81,44,9,70
81,52,49,70
81,31,3,71
81,79,20,71
81,13,7,72
81,34,95,72
81,52,6,72
81,73,11,72
81,13,21,73
81,34,89,73
81,13,76,74
81,34,11196,74
81,43,2,74
81,52,47,74
81,73,8,74
81,13,9003,75
81,14,250,75
81,26,162,75
81,34,1443,75
81,52,1,75
81,62,1,75
81,68,1426,75
81,14,6,76
81,34,8,76
81,52,3,76
81,61,25,76
81,3,1,77
81,13,49,77
81,14,27,77
81,34,9,77
81,36,3,77
81,39,41,77
81,43,2,77
81,44,96,77
81,1,3,78
81,3,1,78
81,5,31,78
81,13,26,78
81,14,2,78
81,21,3,78
81,34,4407,78
81,36,31,78
81,43,32,78
81,52,496,78
81,73,6,78
81,108,4,78
81,3,40,79
81,13,16,79
81,14,445,79
81,26,5,79
81,31,1,79
81,34,73,79
81,36,14,79
81,43,2292,79
81,52,32,79
81,73,22,79
81,79,9,79
81,101,1,79
81,34,278,81
81,52,6,81
81,145,12,81
81,13,1,82
81,34,11,82
81,52,63,82
81,3,1,83
81,34,14,83
81,13,8,84
81,22,216,84
81,52,13,84
81,73,3,84
81,108,13,84
81,34,231,85
81,52,2,85
81,14,2,86
81,36,5,86
81,34,963,87
81,21,57,88
81,34,2889,88
81,34,320,89
81,13,30,90
81,34,1,90
81,44,3,90
81,52,62,90
81,73,2,90
81,34,2813,91
81,36,48,91
81,44,3,91
81,3,3,92
81,13,46,92
81,34,206,92
81,43,10,92
81,52,100,92
81,2,33,93
81,3,24,93
81,13,85,93
81,34,1144,93
81,52,8,93
81,79,28,93
81,90,7,93
81,167,62,93
81,93,1,94
81,52,5,95
81,34,21,96
81,52,2,96
81,34,17,97
81,13,745,100
81,34,20672,100
81,52,1,101
81,14,100,102
81,73,3,103
81,13,3,104
81,34,8,104
81,44,2,104
81,77,136,105
81,3,13,106
81,13,186,106
81,14,1,106
81,34,18,106
81,44,312,106
81,68,5,106
81,73,24,106
81,14,1,107
81,34,4,107
81,36,15,107
81,43,5,107
81,52,2,107
81,73,2,107
81,93,1,107
81,52,13,108
81,4,27,109
81,6,9,109
81,7,9,109
81,12,4,109
81,13,23,109
81,21,71,109
81,34,802,109
81,52,9,109
81,43,6,110
81,13,2,111
81,36,33,111
81,52,27,111
81,13,1295,113
81,26,5,113
81,34,104,114
81,52,57,114
81,108,1,114
81,34,25,115
81,26,8,116
81,13,11,117
81,34,106,119
81,34,8,120
81,34,8,121
81,3,46,122
81,13,102,122
81,26,7,122
81,34,163,122
81,79,10,122
81,34,5,124
81,26,42,125
81,52,2,126
81,21,28,128
81,3,161,138
81,10,198,138
81,13,228,138
81,14,1,138
81,26,4574,138
81,34,7990,138
81,35,44,138
81,36,1,138
81,43,19,138
81,52,77,138
81,62,79,138
81,73,8,138
81,79,49,138
81,111,82,138
81,115,6,138
81,2,596,139
81,3,3957,139
81,5,80,139
81,6,52,139
81,7,52,139
81,10,4234,139
81,12,14,139
81,13,15792,139
81,14,18249,139
81,18,889,139
81,20,2294,139
81,21,1580,139
81,26,7038,139
81,29,819,139
81,31,111,139
81,34,10327,139
81,35,1726,139
81,36,7,139
81,43,20883,139
81,51,831,139
81,52,409,139
81,61,101,139
81,62,1506,139
81,67,518,139
81,68,254,139
81,73,893,139
81,86,1911,139
81,89,178,139
81,108,69,139
81,118,43,139
81,149,1,139
81,211,729,139
81,212,27,139
81,2,145,140
81,3,3300,140
81,13,11,140
81,21,67,140
81,26,2482,140
81,34,8643,140
81,36,1,140
81,43,85,140
81,52,3,140
81,3,140,141
81,4,28,141
81,5,27,141
81,13,186,141
81,14,33,141
81,34,4,141
81,36,642,141
81,52,17,141
81,54,14,141
81,75,201,141
81,77,11,141
81,79,17,141
81,1,10,142
81,3,68,142
81,5,35,142
81,6,57,142
81,7,24,142
81,8,33,142
81,13,1233,142
81,14,354,142
81,21,8,142
81,26,111,142
81,29,118,142
81,31,3,142
81,34,2088,142
81,36,19,142
81,43,500,142
81,44,40,142
81,52,2771,142
81,56,10,142
81,73,321,142
81,77,236,142
81,79,19,142
81,97,8,142
81,108,45,142
81,112,6,142
81,120,13,142
81,155,35,142
81,179,1,142
81,181,36,142
81,186,90,142
81,192,1,142
81,211,13,142
81,13,9,143
81,34,5064,143
81,36,5,143
81,43,748,143
81,52,504,143
81,73,17,143
81,52,3,144
81,13,196,145
81,14,15,145
81,26,257,145
81,31,17,145
81,34,6264,145
81,41,6,145
81,43,502,145
81,52,177,145
81,73,42,145
81,77,51,145
81,79,8,145
81,101,5,145
81,116,1,145
81,120,9,145
81,13,62,146
81,26,67,146
81,29,356,146
81,34,1007,146
81,36,2,146
81,41,7,146
81,43,23,146
81,52,395,146
81,73,3,146
81,116,4,146
81,13,3411,147
81,34,6045,147
81,36,4,147
81,52,520,147
81,3,123,148
81,10,6,148
81,13,437,148
81,14,2881,148
81,18,17069,148
81,21,9,148
81,26,2166,148
81,34,7492,148
81,36,2,148
81,43,786,148
81,52,141,148
81,67,66,148
81,73,24,148
81,149,3,148
81,3,21,149
81,4,18,149
81,6,2014,149
81,7,1836,149
81,13,852,149
81,14,76,149
81,26,1,149
81,34,231,149
81,36,72,149
81,43,438,149
81,52,344,149
81,68,6,149
81,73,784,149
81,83,29,149
81,108,19,149
81,139,178,149
81,3,10,150
81,13,97,150
81,21,31,150
81,34,155,150
81,52,8,150
81,3,7,152
81,13,2697,152
81,14,7,152
81,21,192,152
81,26,8,152
81,29,222,152
81,34,22604,152
81,36,27,152
81,41,46,152
81,43,19,152
81,52,1073,152
81,73,25,152
81,79,2,152
81,116,12,152
81,1,349,153
81,2,398,153
81,3,520,153
81,4,938,153
81,5,482,153
81,6,890,153
81,7,611,153
81,8,220,153
81,9,36,153
81,10,797,153
81,12,240,153
81,13,5837,153
81,14,13451,153
81,16,11,153
81,20,1938,153
81,21,7748,153
81,22,2240,153
81,24,18,153
81,26,1349,153
81,28,28,153
81,29,114,153
81,30,41,153
81,31,993,153
81,33,89,153
81,34,47580,153
81,35,259,153
81,36,1127,153
81,41,116,153
81,43,2865,153
81,44,1837,153
81,47,58,153
81,48,2,153
81,52,1557,153
81,53,11,153
81,54,34,153
81,56,12,153
81,58,79,153
81,61,370,153
81,62,1,153
81,67,1194,153
81,68,69,153
81,69,1433,153
81,73,634,153
81,74,6,153
81,75,378,153
81,79,66,153
81,83,95,153
81,85,2,153
81,87,12,153
81,91,1,153
81,93,47,153
81,94,4,153
81,95,313,153
81,104,22,153
81,108,358,153
81,112,21,153
81,115,61,153
81,124,53,153
81,129,40,153
81,132,13,153
81,133,6,153
81,139,23,153
81,147,22,153
81,149,145,153
81,155,3,153
81,181,1,153
81,186,24,153
81,192,2,153
81,2,173,154
81,4,28478,154
81,5,501,154
81,13,14911,154
81,14,2642,154
81,20,5279,154
81,26,2498,154
81,29,4119,154
81,31,7191,154
81,33,22,154
81,34,2050,154
81,36,170,154
81,41,1,154
81,43,16926,154
81,52,673,154
81,57,11,154
81,72,86,154
81,73,213,154
81,77,523,154
81,83,15,154
81,86,1,154
81,115,1,154
81,116,19,154
81,132,11,154
81,3,483,155
81,5,15,155
81,13,70,155
81,34,5997,155
81,36,54,155
81,43,2,155
81,44,2,155
81,52,1207,155
81,73,70,155
81,3,269,156
81,10,29,156
81,13,972,156
81,14,16,156
81,21,1619,156
81,24,32,156
81,26,37,156
81,31,1291,156
81,34,8834,156
81,35,15,156
81,36,503,156
81,39,8317,156
81,43,1121,156
81,44,141,156
81,51,14,156
81,52,1194,156
81,53,50,156
81,58,55,156
81,59,23,156
81,62,618,156
81,67,4389,156
81,73,75,156
81,79,20,156
81,83,544,156
81,149,34,156
81,155,17,156
81,156,3,156
81,181,4,156
81,1,43,157
81,2,1587,157
81,3,4,157
81,5,14,157
81,6,9,157
81,7,2,157
81,8,7,157
81,10,620,157
81,13,4645,157
81,14,34526,157
81,21,884,157
81,26,1648,157
81,29,4,157
81,31,1,157
81,34,4768,157
81,35,266,157
81,36,21,157
81,43,13869,157
81,52,41,157
81,62,1348,157
81,73,68,157
81,86,209,157
81,97,17,157
81,108,12,157
81,112,1,157
81,155,2,157
81,179,1,157
81,181,4,157
81,186,10,157
81,211,6,157
81,6,4,158
81,8,4,158
81,13,85,158
81,14,17,158
81,31,1,158
81,34,635,158
81,36,10,158
81,43,43,158
81,52,9,158
81,73,12,158
81,186,12,158
81,211,2,158
81,4,4,159
81,5,77,159
81,6,7,159
81,13,392,159
81,14,35,159
81,26,3,159
81,34,6488,159
81,36,444,159
81,43,11,159
81,44,179,159
81,52,783,159
81,73,253,159
81,108,20,159
81,139,7,159
81,149,1,159
81,192,4,159
81,21,19,160
81,34,1104,160
81,52,23,160
81,2,79,161
81,3,5114,161
81,6,69,161
81,7,67,161
81,12,908,161
81,13,2112,161
81,14,92838,161
81,20,4423,161
81,21,7317,161
81,26,2134,161
81,29,299,161
81,34,8563,161
81,35,198,161
81,36,4,161
81,43,22505,161
81,52,50,161
81,61,320,161
81,62,4248,161
81,67,2115,161
81,68,8803,161
81,73,25,161
81,83,8,161
81,120,470,161
81,139,2,161
81,3,14,162
81,6,7,162
81,7,7,162
81,13,232,162
81,14,661,162
81,29,340,162
81,34,8307,162
81,36,38,162
81,43,2887,162
81,52,513,162
81,53,17,162
81,67,8,162
81,73,15,162
81,83,24,162
81,108,14,162
81,149,1,162
81,1,3,163
81,3,160,163
81,4,112,163
81,6,139,163
81,7,139,163
81,10,6,163
81,13,3255,163
81,14,205,163
81,21,15,163
81,26,7,163
81,29,2,163
81,34,521,163
81,35,27,163
81,36,663,163
81,43,467,163
81,52,2553,163
81,67,1,163
81,68,8,163
81,72,2,163
81,73,1349,163
81,83,52,163
81,108,14,163
81,147,28,163
81,3,6,164
81,6,68,164
81,12,102,164
81,13,1289,164
81,14,217,164
81,26,42,164
81,29,3201,164
81,31,2396,164
81,34,7803,164
81,36,35,164
81,43,2268,164
81,52,51,164
81,58,22,164
81,61,113,164
81,62,182,164
81,67,64,164
81,73,7,164
81,83,252,164
81,139,68,164
81,14,2,165
81,34,100982,165
81,43,3,165
81,52,2526,165
81,73,12,165
81,186,26,165
81,13,3,166
81,34,6,166
81,36,1,166
81,43,1,166
81,52,27,166
81,6,813,167
81,7,813,167
81,13,668,167
81,31,535,167
81,34,941,167
81,52,78,167
81,53,5,167
81,73,3,167
81,5,1,168
81,6,1,168
81,13,15,168
81,34,1,168
81,36,3,168
81,43,21,168
81,44,3,168
81,52,34,168
81,139,1,168
81,3,135,169
81,10,77,169
81,13,121,169
81,21,13,169
81,26,84,169
81,29,11,169
81,34,1674,169
81,52,207,169
81,61,25,169
81,67,112,169
81,73,12,169
81,77,1,169
81,14,99,171
81,34,8,171
81,13,205,172
81,14,3,172
81,21,29,172
81,34,30,172
81,43,47,172
81,51,16,172
81,62,133,172
81,73,17,172
81,86,63,172
81,3,91,173
81,6,2,173
81,34,8,173
81,36,2,173
81,43,37,173
81,108,2,173
81,139,2,173
81,13,15,174
81,14,1,174
81,34,2632,174
81,36,1,174
81,43,1,174
81,3,310,175
81,13,803,175
81,14,4679,175
